Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Gonorrhea,Howard County,NE,31093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,355",0,0
Gonorrhea,Jefferson County,NE,31095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,560",2,26.5
Gonorrhea,Johnson County,NE,31097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,144",0,0
Gonorrhea,Kearney County,NE,31099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,548",0,0
Gonorrhea,Keith County,NE,31101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,130",0,0
Gonorrhea,Keya Paha County,NE,31103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,790,0,0
Gonorrhea,Kimball County,NE,31105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,702",2,54
Gonorrhea,Knox County,NE,31107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,565",3,35
Gonorrhea,Lancaster County,NE,31109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"297,036",232,78.1
Gonorrhea,Lincoln County,NE,31111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,051",25,69.3
Gonorrhea,Logan County,NE,31113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,763,0,0
Gonorrhea,Loup County,NE,31115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,576,0,0
Gonorrhea,Mcpherson County,NE,31117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,526,0,0
Gonorrhea,Madison County,NE,31119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,278",11,31.2
Gonorrhea,Merrick County,NE,31121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,802",1,12.8
Gonorrhea,Morrill County,NE,31123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,908",1,20.4
Gonorrhea,Nance County,NE,31125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,623",1,27.6
Gonorrhea,Nemaha County,NE,31127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,157",1,14
Gonorrhea,Nuckolls County,NE,31129,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,413",2,45.3
Gonorrhea,Otoe County,NE,31131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,752",2,12.7
Gonorrhea,Pawnee County,NE,31133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,709",1,36.9
Gonorrhea,Perkins County,NE,31135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,921",0,0
Gonorrhea,Phelps County,NE,31137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,213",0,0
Gonorrhea,Pierce County,NE,31139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,150",0,0
Gonorrhea,Platte County,NE,31141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,505",6,18.5
Gonorrhea,Polk County,NE,31143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,275",0,0
Gonorrhea,Red Willow County,NE,31145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,006",0,0
Gonorrhea,Richardson County,NE,31147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,125",1,12.3
Gonorrhea,Rock County,NE,31149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,411",0,0
Gonorrhea,Saline County,NE,31151,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,416",3,20.8
Gonorrhea,Sarpy County,NE,31153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"169,331",0,0
Gonorrhea,Saunders County,NE,31155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,929",4,19.1
Gonorrhea,Scotts Bluff County,NE,31157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,848",14,38
Gonorrhea,Seward County,NE,31159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,089",3,17.6
Gonorrhea,Sheridan County,NE,31161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,251",3,57.1
Gonorrhea,Sherman County,NE,31163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,106",0,0
Gonorrhea,Sioux County,NE,31165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,313",0,0
Gonorrhea,Stanton County,NE,31167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,133",0,0
Gonorrhea,Thayer County,NE,31169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,189",0,0
Gonorrhea,Thomas County,NE,31171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,699,0,0
Gonorrhea,Thurston County,NE,31173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,895",5,72.5
Gonorrhea,Valley County,NE,31175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,193",2,47.7
Gonorrhea,Washington County,NE,31177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,223",6,29.7
Gonorrhea,Wayne County,NE,31179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,411",2,21.3
Gonorrhea,Webster County,NE,31181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,688",0,0
Gonorrhea,Wheeler County,NE,31183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,759,0,0
Gonorrhea,York County,NE,31185,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,883",5,36
Gonorrhea,Churchill County,NV,32001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,063",10,41.6
Gonorrhea,Clark County,NV,32003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,027,868","2,653",130.8
Gonorrhea,Douglas County,NV,32005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,118",6,12.7
Gonorrhea,Elko County,NV,32007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,384",32,61.1
Gonorrhea,Esmeralda County,NV,32009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,832,1,120.2
Gonorrhea,Eureka County,NV,32011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,076",0,0
Gonorrhea,Humboldt County,NV,32013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,363",6,34.6
Gonorrhea,Lander County,NV,32015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,032",2,33.2
Gonorrhea,Lincoln County,NV,32017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,245",1,19.1
Gonorrhea,Lyon County,NV,32019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,557",14,27.2
Gonorrhea,Mineral County,NV,32021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,614",0,0
Gonorrhea,Nye County,NV,32023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,297",6,14.2
Gonorrhea,Pershing County,NV,32027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,877",0,0
Gonorrhea,Storey County,NV,32029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,942",0,0
Gonorrhea,Washoe County,NV,32031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"433,731",426,98.2
Gonorrhea,White Pine County,NV,32033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,057",2,19.9
Gonorrhea,Carson City,NV,32510,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,080",28,51.8
Gonorrhea,Belknap County,NH,33001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,179",4,6.6
Gonorrhea,Carroll County,NH,33003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,499",3,6.3
Gonorrhea,Cheshire County,NH,33005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,610",16,20.9
Gonorrhea,Coos County,NH,33007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,997",1,3.1
Gonorrhea,Grafton County,NH,33009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"89,629",9,10
Gonorrhea,Hillsborough County,NH,33011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"403,985",85,21
Gonorrhea,Merrimack County,NH,33013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"146,849",21,14.3
Gonorrhea,Rockingham County,NH,33015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"299,134",47,15.7
Gonorrhea,Strafford County,NH,33017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,593",32,25.7
Gonorrhea,Sullivan County,NH,33019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,984",8,18.6
Gonorrhea,Atlantic County,NJ,34001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"275,862",285,103.3
Gonorrhea,Bergen County,NJ,34003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"925,328",212,22.9
Gonorrhea,Burlington County,NJ,34005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"450,838",338,75
Gonorrhea,Camden County,NJ,34007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"512,854",941,183.5
Gonorrhea,Cape May County,NJ,34009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,897",48,50.1
Gonorrhea,Cumberland County,NJ,34011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"157,332",256,162.7
Gonorrhea,Essex County,NJ,34013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"789,565","1,513",191.6
Gonorrhea,Gloucester County,NJ,34015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"290,265",216,74.4
Gonorrhea,Hudson County,NJ,34017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"660,282",539,81.6
Gonorrhea,Hunterdon County,NJ,34019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,250",16,12.7
Gonorrhea,Mercer County,NJ,34021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"370,414",481,129.9
Gonorrhea,Middlesex County,NJ,34023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"828,919",250,30.2
Gonorrhea,Monmouth County,NJ,34025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"629,672",193,30.7
Gonorrhea,Morris County,NJ,34027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"499,397",85,17
Gonorrhea,Ocean County,NJ,34029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"583,414",87,14.9
Gonorrhea,Passaic County,NJ,34031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"505,672",647,127.9
Gonorrhea,Salem County,NJ,34033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,166",30,46
Gonorrhea,Somerset County,NJ,34035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"330,585",95,28.7
Gonorrhea,Sussex County,NJ,34037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"145,992",12,8.2
Gonorrhea,Union County,NJ,34039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"548,256",337,61.5
Gonorrhea,Warren County,NJ,34041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"107,379",22,20.5
Gonorrhea,Bernalillo County,NM,35001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"674,221","1,022",151.6
Gonorrhea,Catron County,NM,35003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,607",2,55.4
Gonorrhea,Chaves County,NM,35005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,823",38,57.7
Gonorrhea,Cibola County,NM,35006,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,335",23,84.1
Gonorrhea,Colfax County,NM,35007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,094",1,7.6
Gonorrhea,Curry County,NM,35009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,598",121,239.1
Gonorrhea,De Baca County,NM,35011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,907",1,52.4
Gonorrhea,DoÐa Ana County,NM,35013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"213,460",231,108.2
Gonorrhea,Eddy County,NM,35015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,471",70,126.2
Gonorrhea,Grant County,NM,35017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,328",33,112.5
Gonorrhea,Guadalupe County,NM,35019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,551",1,22
Gonorrhea,Harding County,NM,35021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,693,0,0
Gonorrhea,Hidalgo County,NM,35023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,654",4,85.9
Gonorrhea,Lea County,NM,35025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,062",114,167.5
Gonorrhea,Lincoln County,NM,35027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,105",5,24.9
Gonorrhea,Los Alamos County,NM,35028,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,798",2,11.2
Gonorrhea,Luna County,NM,35029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,659",13,52.7
Gonorrhea,Mckinley County,NM,35031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,308",105,143.2
Gonorrhea,Mora County,NM,35033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,704",2,42.5
Gonorrhea,Otero County,NM,35035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,616",24,36.6
Gonorrhea,Quay County,NM,35037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,662",8,92.4
Gonorrhea,Rio Arriba County,NM,35039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,072",18,44.9
Gonorrhea,Roosevelt County,NM,35041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,955",38,190.4
Gonorrhea,Sandoval County,NM,35043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,575",79,57.8
Gonorrhea,San Juan County,NM,35045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,503",116,91.7
Gonorrhea,San Miguel County,NM,35047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,541",18,63.1
Gonorrhea,Santa Fe County,NM,35049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,423",67,45.4
Gonorrhea,Sierra County,NM,35051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,572",1,8.6
Gonorrhea,Socorro County,NM,35053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,584",8,45.5
Gonorrhea,Taos County,NM,35055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,035",10,30.3
Gonorrhea,Torrance County,NM,35057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,717",6,38.2
Gonorrhea,Union County,NM,35059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,370",1,22.9
Gonorrhea,Valencia County,NM,35061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,284",64,83.9
Gonorrhea,Albany County,NY,36001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"306,945",302,98.4
Gonorrhea,Allegany County,NY,36003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,109",8,16.6
Gonorrhea,Bronx County,NY,36005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,418,733","3,093",218
Gonorrhea,Broome County,NY,36007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"197,534",98,49.6
Gonorrhea,Cattaraugus County,NY,36009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,892",16,20.3
Gonorrhea,Cayuga County,NY,36011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,477",17,21.4
Gonorrhea,Chautauqua County,NY,36013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"133,080",26,19.5
Gonorrhea,Chemung County,NY,36015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"88,506",24,27.1
Gonorrhea,Chenango County,NY,36017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,503",2,4
Gonorrhea,Clinton County,NY,36019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,591",27,33.1
Gonorrhea,Columbia County,NY,36021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,243",11,17.7
Gonorrhea,Cortland County,NY,36023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,976",13,26.5
Gonorrhea,Delaware County,NY,36025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,722",3,6.4
Gonorrhea,Dutchess County,NY,36027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"296,916",128,43.1
Gonorrhea,Erie County,NY,36029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"919,866","1,155",125.6
Gonorrhea,Essex County,NY,36031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,762",3,7.7
Gonorrhea,Franklin County,NY,36033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,688",7,13.5
Gonorrhea,Fulton County,NY,36035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,586",11,20.2
Gonorrhea,Genesee County,NY,36037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,454",18,30.3
Gonorrhea,Greene County,NY,36039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,455",9,18.6
Gonorrhea,Hamilton County,NY,36041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,773",0,0
Gonorrhea,Herkimer County,NY,36043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,181",17,26.5
Gonorrhea,Jefferson County,NY,36045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"119,504",50,41.8
Gonorrhea,Kings County,NY,36047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,592,149","4,091",157.8
Gonorrhea,Lewis County,NY,36049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,149",7,25.8
Gonorrhea,Livingston County,NY,36051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,705",4,6.2
Gonorrhea,Madison County,NY,36053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"72,382",18,24.9
Gonorrhea,Monroe County,NY,36055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"749,606","1,158",154.5
Gonorrhea,Montgomery County,NY,36057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,897",2,4
Gonorrhea,Nassau County,NY,36059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,352,146",474,35.1
Gonorrhea,New York County,NY,36061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,626,159","4,550",279.8
Gonorrhea,Niagara County,NY,36063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"214,249",187,87.3
Gonorrhea,Oneida County,NY,36065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"233,585",116,49.7
Gonorrhea,Onondaga County,NY,36067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"468,387",803,171.4
Gonorrhea,Ontario County,NY,36069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,103",28,25.7
Gonorrhea,Orange County,NY,36071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"375,592",203,54
Gonorrhea,Orleans County,NY,36073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,235",20,47.4
Gonorrhea,Oswego County,NY,36075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"121,165",27,22.3
Gonorrhea,Otsego County,NY,36077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"61,683",6,9.7
Gonorrhea,Putnam County,NY,36079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"99,645",13,13
Gonorrhea,Queens County,NY,36081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,296,175","2,169",94.5
Gonorrhea,Rensselaer County,NY,36083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"159,918",92,57.5
Gonorrhea,Richmond County,NY,36085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"472,621",238,50.4
Gonorrhea,Rockland County,NY,36087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"320,903",77,24
Gonorrhea,St. Lawrence County,NY,36089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"111,963",12,10.7
Gonorrhea,Saratoga County,NY,36091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"223,865",38,17
Gonorrhea,Schenectady County,NY,36093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"155,333",129,83
Gonorrhea,Schoharie County,NY,36095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,844",1,3.1
Gonorrhea,Schuyler County,NY,36097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,460",1,5.4
Gonorrhea,Seneca County,NY,36099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,409",5,14.1
Gonorrhea,Steuben County,NY,36101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"98,650",25,25.3
Gonorrhea,Suffolk County,NY,36103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,499,738",557,37.1
Gonorrhea,Sullivan County,NY,36105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,665",23,30
Gonorrhea,Tioga County,NY,36107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,243",10,19.9
Gonorrhea,Tompkins County,NY,36109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"103,617",64,61.8
Gonorrhea,Ulster County,NY,36111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"180,998",64,35.4
Gonorrhea,Warren County,NY,36113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,337",10,15.3
Gonorrhea,Washington County,NY,36115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"63,093",4,6.3
Gonorrhea,Wayne County,NY,36117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"92,473",20,21.6
Gonorrhea,Westchester County,NY,36119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"968,802",469,48.4
Gonorrhea,Wyoming County,NY,36121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,531",2,4.8
Gonorrhea,Yates County,NY,36123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,156",2,8
Gonorrhea,Alamance County,NC,37001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,378",262,169.7
Gonorrhea,Alexander County,NC,37003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,930",13,35.2
Gonorrhea,Alleghany County,NC,37005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,939",1,9.1
Gonorrhea,Anson County,NC,37007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,161",62,237
Gonorrhea,Ashe County,NC,37009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,151",1,3.7
Gonorrhea,Avery County,NC,37011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,713",1,5.6
Gonorrhea,Beaufort County,NC,37013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,464",36,75.8
Gonorrhea,Bertie County,NC,37015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,344",28,137.6
Gonorrhea,Bladen County,NC,37017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,843",43,123.4
Gonorrhea,Brunswick County,NC,37019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"115,301",77,66.8
Gonorrhea,Buncombe County,NC,37021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"247,912",244,98.4
Gonorrhea,Burke County,NC,37023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"89,842",26,28.9
Gonorrhea,Cabarrus County,NC,37025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"187,226",166,88.7
Gonorrhea,Caldwell County,NC,37027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,990",23,28.1
Gonorrhea,Camden County,NC,37029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,187",1,9.8
Gonorrhea,Carteret County,NC,37031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,434",21,30.7
Gonorrhea,Caswell County,NC,37033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,190",23,99.2
Gonorrhea,Catawba County,NC,37035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,810",127,82
Gonorrhea,Chatham County,NC,37037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,817",30,44.9
Gonorrhea,Cherokee County,NC,37039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,218",3,11
Gonorrhea,Chowan County,NC,37041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,726",19,129
Gonorrhea,Clay County,NC,37043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,584",5,47.2
Gonorrhea,Cleveland County,NC,37045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"97,047",115,118.5
Gonorrhea,Columbus County,NC,37047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,246",79,138
Gonorrhea,Craven County,NC,37049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"104,489",110,105.3
Gonorrhea,Cumberland County,NC,37051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"325,871","1,083",332.3
Gonorrhea,Currituck County,NC,37053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,396",6,24.6
Gonorrhea,Dare County,NC,37055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,019",8,22.8
Gonorrhea,Davidson County,NC,37057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"163,420",124,75.9
Gonorrhea,Davie County,NC,37059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,554",33,79.4
Gonorrhea,Duplin County,NC,37061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,084",35,58.3
Gonorrhea,Durham County,NC,37063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"288,133",743,257.9
Gonorrhea,Edgecombe County,NC,37065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,574",194,349.1
Gonorrhea,Forsyth County,NC,37067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"361,220",904,250.3
Gonorrhea,Franklin County,NC,37069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,260",84,134.9
Gonorrhea,Gaston County,NC,37071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"209,420",290,138.5
Gonorrhea,Gates County,NC,37073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,650",4,34.3
Gonorrhea,Graham County,NC,37075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,736",4,45.8
Gonorrhea,Granville County,NC,37077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"58,275",66,113.3
