Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Essex County,NJ,34013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"789,565",54,6.8
Primary and Secondary Syphilis,Gloucester County,NJ,34015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"290,265",7,2.4
Primary and Secondary Syphilis,Hudson County,NJ,34017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"660,282",72,10.9
Primary and Secondary Syphilis,Hunterdon County,NJ,34019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,250",3,2.4
Primary and Secondary Syphilis,Mercer County,NJ,34021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"370,414",7,1.9
Primary and Secondary Syphilis,Middlesex County,NJ,34023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"828,919",7,0.8
Primary and Secondary Syphilis,Monmouth County,NJ,34025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"629,672",13,2.1
Primary and Secondary Syphilis,Morris County,NJ,34027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"499,397",6,1.2
Primary and Secondary Syphilis,Ocean County,NJ,34029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"583,414",4,0.7
Primary and Secondary Syphilis,Passaic County,NJ,34031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"505,672",22,4.4
Primary and Secondary Syphilis,Salem County,NJ,34033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,166",2,3.1
Primary and Secondary Syphilis,Somerset County,NJ,34035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"330,585",7,2.1
Primary and Secondary Syphilis,Sussex County,NJ,34037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"145,992",1,0.7
Primary and Secondary Syphilis,Union County,NJ,34039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"548,256",14,2.6
Primary and Secondary Syphilis,Warren County,NJ,34041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"107,379",1,0.9
Primary and Secondary Syphilis,Bernalillo County,NM,35001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"674,221",66,9.8
Primary and Secondary Syphilis,Catron County,NM,35003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,607",0,0
Primary and Secondary Syphilis,Chaves County,NM,35005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,823",0,0
Primary and Secondary Syphilis,Cibola County,NM,35006,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,335",1,3.7
Primary and Secondary Syphilis,Colfax County,NM,35007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,094",0,0
Primary and Secondary Syphilis,Curry County,NM,35009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,598",4,7.9
Primary and Secondary Syphilis,De Baca County,NM,35011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,907",0,0
Primary and Secondary Syphilis,DoÐa Ana County,NM,35013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"213,460",9,4.2
Primary and Secondary Syphilis,Eddy County,NM,35015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,471",1,1.8
Primary and Secondary Syphilis,Grant County,NM,35017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,328",0,0
Primary and Secondary Syphilis,Guadalupe County,NM,35019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,551",0,0
Primary and Secondary Syphilis,Harding County,NM,35021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,693,0,0
Primary and Secondary Syphilis,Hidalgo County,NM,35023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,654",0,0
Primary and Secondary Syphilis,Lea County,NM,35025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,062",7,10.3
Primary and Secondary Syphilis,Lincoln County,NM,35027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,105",0,0
Primary and Secondary Syphilis,Los Alamos County,NM,35028,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,798",0,0
Primary and Secondary Syphilis,Luna County,NM,35029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,659",1,4.1
Primary and Secondary Syphilis,Mckinley County,NM,35031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,308",8,10.9
Primary and Secondary Syphilis,Mora County,NM,35033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,704",0,0
Primary and Secondary Syphilis,Otero County,NM,35035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,616",0,0
Primary and Secondary Syphilis,Quay County,NM,35037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,662",0,0
Primary and Secondary Syphilis,Rio Arriba County,NM,35039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,072",0,0
Primary and Secondary Syphilis,Roosevelt County,NM,35041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,955",1,5
Primary and Secondary Syphilis,Sandoval County,NM,35043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,575",5,3.7
Primary and Secondary Syphilis,San Juan County,NM,35045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,503",5,4
Primary and Secondary Syphilis,San Miguel County,NM,35047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,541",3,10.5
Primary and Secondary Syphilis,Santa Fe County,NM,35049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,423",7,4.7
Primary and Secondary Syphilis,Sierra County,NM,35051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,572",1,8.6
Primary and Secondary Syphilis,Socorro County,NM,35053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,584",0,0
Primary and Secondary Syphilis,Taos County,NM,35055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,035",0,0
Primary and Secondary Syphilis,Torrance County,NM,35057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,717",2,12.7
Primary and Secondary Syphilis,Union County,NM,35059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,370",0,0
Primary and Secondary Syphilis,Valencia County,NM,35061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,284",5,6.6
Primary and Secondary Syphilis,Albany County,NY,36001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"306,945",20,6.5
Primary and Secondary Syphilis,Allegany County,NY,36003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,109",0,0
Primary and Secondary Syphilis,Bronx County,NY,36005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,418,733",283,19.9
Primary and Secondary Syphilis,Broome County,NY,36007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"197,534",6,3
Primary and Secondary Syphilis,Cattaraugus County,NY,36009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,892",2,2.5
Primary and Secondary Syphilis,Cayuga County,NY,36011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,477",0,0
Primary and Secondary Syphilis,Chautauqua County,NY,36013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"133,080",4,3
Primary and Secondary Syphilis,Chemung County,NY,36015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"88,506",1,1.1
Primary and Secondary Syphilis,Chenango County,NY,36017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,503",1,2
Primary and Secondary Syphilis,Clinton County,NY,36019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,591",3,3.7
Primary and Secondary Syphilis,Columbia County,NY,36021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,243",2,3.2
Primary and Secondary Syphilis,Cortland County,NY,36023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,976",5,10.2
Primary and Secondary Syphilis,Delaware County,NY,36025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,722",0,0
Primary and Secondary Syphilis,Dutchess County,NY,36027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"296,916",6,2
Primary and Secondary Syphilis,Erie County,NY,36029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"919,866",46,5
Primary and Secondary Syphilis,Essex County,NY,36031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,762",0,0
Primary and Secondary Syphilis,Franklin County,NY,36033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,688",0,0
Primary and Secondary Syphilis,Fulton County,NY,36035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,586",1,1.8
Primary and Secondary Syphilis,Genesee County,NY,36037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,454",0,0
Primary and Secondary Syphilis,Greene County,NY,36039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,455",6,12.4
Primary and Secondary Syphilis,Hamilton County,NY,36041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,773",0,0
Primary and Secondary Syphilis,Herkimer County,NY,36043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,181",1,1.6
Primary and Secondary Syphilis,Jefferson County,NY,36045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"119,504",3,2.5
Primary and Secondary Syphilis,Kings County,NY,36047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,592,149",348,13.4
Primary and Secondary Syphilis,Lewis County,NY,36049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,149",2,7.4
Primary and Secondary Syphilis,Livingston County,NY,36051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,705",6,9.3
Primary and Secondary Syphilis,Madison County,NY,36053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"72,382",4,5.5
Primary and Secondary Syphilis,Monroe County,NY,36055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"749,606",34,4.5
Primary and Secondary Syphilis,Montgomery County,NY,36057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,897",2,4
Primary and Secondary Syphilis,Nassau County,NY,36059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,352,146",51,3.8
Primary and Secondary Syphilis,New York County,NY,36061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,626,159",497,30.6
Primary and Secondary Syphilis,Niagara County,NY,36063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"214,249",3,1.4
Primary and Secondary Syphilis,Oneida County,NY,36065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"233,585",1,0.4
Primary and Secondary Syphilis,Onondaga County,NY,36067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"468,387",40,8.5
Primary and Secondary Syphilis,Ontario County,NY,36069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,103",2,1.8
Primary and Secondary Syphilis,Orange County,NY,36071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"375,592",9,2.4
Primary and Secondary Syphilis,Orleans County,NY,36073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,235",0,0
Primary and Secondary Syphilis,Oswego County,NY,36075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"121,165",1,0.8
Primary and Secondary Syphilis,Otsego County,NY,36077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"61,683",2,3.2
Primary and Secondary Syphilis,Putnam County,NY,36079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"99,645",1,1
Primary and Secondary Syphilis,Queens County,NY,36081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,296,175",185,8.1
Primary and Secondary Syphilis,Rensselaer County,NY,36083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"159,918",10,6.3
Primary and Secondary Syphilis,Richmond County,NY,36085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"472,621",13,2.8
Primary and Secondary Syphilis,Rockland County,NY,36087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"320,903",4,1.2
Primary and Secondary Syphilis,St. Lawrence County,NY,36089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"111,963",2,1.8
Primary and Secondary Syphilis,Saratoga County,NY,36091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"223,865",2,0.9
Primary and Secondary Syphilis,Schenectady County,NY,36093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"155,333",8,5.2
Primary and Secondary Syphilis,Schoharie County,NY,36095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,844",2,6.3
Primary and Secondary Syphilis,Schuyler County,NY,36097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,460",0,0
Primary and Secondary Syphilis,Seneca County,NY,36099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,409",0,0
Primary and Secondary Syphilis,Steuben County,NY,36101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"98,650",0,0
Primary and Secondary Syphilis,Suffolk County,NY,36103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,499,738",53,3.5
Primary and Secondary Syphilis,Sullivan County,NY,36105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,665",0,0
Primary and Secondary Syphilis,Tioga County,NY,36107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,243",3,6
Primary and Secondary Syphilis,Tompkins County,NY,36109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"103,617",9,8.7
Primary and Secondary Syphilis,Ulster County,NY,36111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"180,998",2,1.1
Primary and Secondary Syphilis,Warren County,NY,36113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,337",1,1.5
Primary and Secondary Syphilis,Washington County,NY,36115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"63,093",0,0
Primary and Secondary Syphilis,Wayne County,NY,36117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"92,473",0,0
Primary and Secondary Syphilis,Westchester County,NY,36119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"968,802",40,4.1
Primary and Secondary Syphilis,Wyoming County,NY,36121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,531",0,0
Primary and Secondary Syphilis,Yates County,NY,36123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,156",0,0
Primary and Secondary Syphilis,Alamance County,NC,37001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,378",7,4.5
Primary and Secondary Syphilis,Alexander County,NC,37003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,930",0,0
Primary and Secondary Syphilis,Alleghany County,NC,37005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,939",0,0
Primary and Secondary Syphilis,Anson County,NC,37007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,161",0,0
Primary and Secondary Syphilis,Ashe County,NC,37009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,151",0,0
Primary and Secondary Syphilis,Avery County,NC,37011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,713",0,0
Primary and Secondary Syphilis,Beaufort County,NC,37013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,464",4,8.4
Primary and Secondary Syphilis,Bertie County,NC,37015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,344",0,0
Primary and Secondary Syphilis,Bladen County,NC,37017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,843",4,11.5
Primary and Secondary Syphilis,Brunswick County,NC,37019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"115,301",2,1.7
Primary and Secondary Syphilis,Buncombe County,NC,37021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"247,912",7,2.8
Primary and Secondary Syphilis,Burke County,NC,37023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"89,842",2,2.2
Primary and Secondary Syphilis,Cabarrus County,NC,37025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"187,226",4,2.1
Primary and Secondary Syphilis,Caldwell County,NC,37027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,990",0,0
Primary and Secondary Syphilis,Camden County,NC,37029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,187",0,0
Primary and Secondary Syphilis,Carteret County,NC,37031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,434",0,0
Primary and Secondary Syphilis,Caswell County,NC,37033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,190",0,0
Primary and Secondary Syphilis,Catawba County,NC,37035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,810",2,1.3
Primary and Secondary Syphilis,Chatham County,NC,37037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,817",2,3
Primary and Secondary Syphilis,Cherokee County,NC,37039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,218",0,0
Primary and Secondary Syphilis,Chowan County,NC,37041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,726",0,0
Primary and Secondary Syphilis,Clay County,NC,37043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,584",0,0
Primary and Secondary Syphilis,Cleveland County,NC,37045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"97,047",2,2.1
Primary and Secondary Syphilis,Columbus County,NC,37047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,246",0,0
Primary and Secondary Syphilis,Craven County,NC,37049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"104,489",4,3.8
Primary and Secondary Syphilis,Cumberland County,NC,37051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"325,871",59,18.1
Primary and Secondary Syphilis,Currituck County,NC,37053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,396",0,0
Primary and Secondary Syphilis,Dare County,NC,37055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,019",0,0
Primary and Secondary Syphilis,Davidson County,NC,37057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"163,420",4,2.4
Primary and Secondary Syphilis,Davie County,NC,37059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,554",0,0
Primary and Secondary Syphilis,Duplin County,NC,37061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,084",2,3.3
Primary and Secondary Syphilis,Durham County,NC,37063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"288,133",47,16.3
Primary and Secondary Syphilis,Edgecombe County,NC,37065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,574",5,9
Primary and Secondary Syphilis,Forsyth County,NC,37067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"361,220",34,9.4
Primary and Secondary Syphilis,Franklin County,NC,37069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,260",4,6.4
Primary and Secondary Syphilis,Gaston County,NC,37071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"209,420",6,2.9
Primary and Secondary Syphilis,Gates County,NC,37073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,650",1,8.6
Primary and Secondary Syphilis,Graham County,NC,37075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,736",0,0
Primary and Secondary Syphilis,Granville County,NC,37077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"58,275",1,1.7
Primary and Secondary Syphilis,Greene County,NC,37079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,232",4,18.8
Primary and Secondary Syphilis,Guilford County,NC,37081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"506,610",40,7.9
Primary and Secondary Syphilis,Halifax County,NC,37083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,453",1,1.9
Primary and Secondary Syphilis,Harnett County,NC,37085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,987",7,5.6
Primary and Secondary Syphilis,Haywood County,NC,37087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,183",2,3.4
Primary and Secondary Syphilis,Henderson County,NC,37089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,540",2,1.8
Primary and Secondary Syphilis,Hertford County,NC,37091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,431",4,16.4
Primary and Secondary Syphilis,Hoke County,NC,37093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,322",1,1.9
Primary and Secondary Syphilis,Hyde County,NC,37095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,721",0,0
Primary and Secondary Syphilis,Iredell County,NC,37097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"164,517",1,0.6
Primary and Secondary Syphilis,Jackson County,NC,37099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,919",0,0
Primary and Secondary Syphilis,Johnston County,NC,37101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"177,967",10,5.6
Primary and Secondary Syphilis,Jones County,NC,37103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,215",0,0
Primary and Secondary Syphilis,Lee County,NC,37105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,266",1,1.7
Primary and Secondary Syphilis,Lenoir County,NC,37107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"58,914",12,20.4
Primary and Secondary Syphilis,Lincoln County,NC,37109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,740",2,2.5
Primary and Secondary Syphilis,Mcdowell County,NC,37111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,961",0,0
Primary and Secondary Syphilis,Macon County,NC,37113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,857",0,0
Primary and Secondary Syphilis,Madison County,NC,37115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,022",1,4.8
Primary and Secondary Syphilis,Martin County,NC,37117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,699",2,8.4
Primary and Secondary Syphilis,Mecklenburg County,NC,37119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"990,977",181,18.3
Primary and Secondary Syphilis,Mitchell County,NC,37121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,328",0,0
Primary and Secondary Syphilis,Montgomery County,NC,37123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,571",0,0
Primary and Secondary Syphilis,Moore County,NC,37125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"91,587",2,2.2
Primary and Secondary Syphilis,Nash County,NC,37127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,093",11,11.6
Primary and Secondary Syphilis,New Hanover County,NC,37129,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"213,267",10,4.7
Primary and Secondary Syphilis,Northampton County,NC,37131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,839",1,4.8
Primary and Secondary Syphilis,Onslow County,NC,37133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"185,220",6,3.2
Primary and Secondary Syphilis,Orange County,NC,37135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"140,352",12,8.5
Primary and Secondary Syphilis,Pamlico County,NC,37137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,953",0,0
Primary and Secondary Syphilis,Pasquotank County,NC,37139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,981",1,2.5
Primary and Secondary Syphilis,Pender County,NC,37141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,334",1,1.8
Primary and Secondary Syphilis,Perquimans County,NC,37143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,601",0,0
Primary and Secondary Syphilis,Person County,NC,37145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,276",1,2.5
Primary and Secondary Syphilis,Pitt County,NC,37147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"174,263",22,12.6
Primary and Secondary Syphilis,Polk County,NC,37149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,411",1,4.9
Primary and Secondary Syphilis,Randolph County,NC,37151,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"142,577",1,0.7
Primary and Secondary Syphilis,Richmond County,NC,37153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,405",1,2.2
Primary and Secondary Syphilis,Robeson County,NC,37155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"134,841",14,10.4
Primary and Secondary Syphilis,Rockingham County,NC,37157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"91,878",3,3.3
Primary and Secondary Syphilis,Rowan County,NC,37159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"138,323",6,4.3
Primary and Secondary Syphilis,Rutherford County,NC,37161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,956",0,0
Primary and Secondary Syphilis,Sampson County,NC,37163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,150",7,10.9
Primary and Secondary Syphilis,Scotland County,NC,37165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,025",1,2.8
Primary and Secondary Syphilis,Stanly County,NC,37167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,635",5,8.2
Primary and Secondary Syphilis,Stokes County,NC,37169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,588",0,0
Primary and Secondary Syphilis,Surry County,NC,37171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,050",0,0
Primary and Secondary Syphilis,Swain County,NC,37173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,058",0,0
Primary and Secondary Syphilis,Transylvania County,NC,37175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,903",1,3
Primary and Secondary Syphilis,Tyrrell County,NC,37177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,109",0,0
Primary and Secondary Syphilis,Union County,NC,37179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"212,756",6,2.8
Primary and Secondary Syphilis,Vance County,NC,37181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,808",10,22.3
Primary and Secondary Syphilis,Wake County,NC,37183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"974,289",115,11.8
Primary and Secondary Syphilis,Warren County,NC,37185,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,575",2,9.7
Primary and Secondary Syphilis,Washington County,NC,37187,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,722",0,0
Primary and Secondary Syphilis,Watauga County,NC,37189,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,372",2,3.8
Primary and Secondary Syphilis,Wayne County,NC,37191,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,583",7,5.6
Primary and Secondary Syphilis,Wilkes County,NC,37193,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,023",0,0
Primary and Secondary Syphilis,Wilson County,NC,37195,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,667",9,11
Primary and Secondary Syphilis,Yadkin County,NC,37197,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,038",0,0
