Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Chlamydia,Mineral County,NV,32021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,614",15,325.1
Chlamydia,Nye County,NV,32023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,297",63,148.9
Chlamydia,Pershing County,NV,32027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,877",1,14.5
Chlamydia,Storey County,NV,32029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,942",0,0.0
Chlamydia,Washoe County,NV,32031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"433,731","1,528",352.3
Chlamydia,White Pine County,NV,32033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,057",27,268.5
Chlamydia,Carson City,NV,32510,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,080",214,395.7
Chlamydia,Belknap County,NH,33001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,179",160,265.9
Chlamydia,Carroll County,NH,33003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,499",65,136.8
Chlamydia,Cheshire County,NH,33005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,610",237,309.4
Chlamydia,Coos County,NH,33007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,997",54,168.8
Chlamydia,Grafton County,NH,33009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"89,629",215,239.9
Chlamydia,Hillsborough County,NH,33011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"403,985","1,293",320.1
Chlamydia,Merrimack County,NH,33013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"146,849",447,304.4
Chlamydia,Rockingham County,NH,33015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"299,134",628,209.9
Chlamydia,Strafford County,NH,33017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,593",361,289.7
Chlamydia,Sullivan County,NH,33019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,984",126,293.1
Chlamydia,Atlantic County,NJ,34001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"275,862","1,278",463.3
Chlamydia,Bergen County,NJ,34003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"925,328","1,567",169.3
Chlamydia,Burlington County,NJ,34005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"450,838","1,419",314.7
Chlamydia,Camden County,NJ,34007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"512,854","2,626",512.0
Chlamydia,Cape May County,NJ,34009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,897",274,285.7
Chlamydia,Cumberland County,NJ,34011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"157,332",987,627.3
Chlamydia,Essex County,NJ,34013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"789,565","5,542",701.9
Chlamydia,Gloucester County,NJ,34015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"290,265",799,275.3
Chlamydia,Hudson County,NJ,34017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"660,282","2,624",397.4
Chlamydia,Hunterdon County,NJ,34019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,250",158,125.1
Chlamydia,Mercer County,NJ,34021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"370,414","1,691",456.5
Chlamydia,Middlesex County,NJ,34023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"828,919","2,164",261.1
Chlamydia,Monmouth County,NJ,34025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"629,672","1,308",207.7
Chlamydia,Morris County,NJ,34027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"499,397",640,128.2
Chlamydia,Ocean County,NJ,34029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"583,414",909,155.8
Chlamydia,Passaic County,NJ,34031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"505,672","2,536",501.5
Chlamydia,Salem County,NJ,34033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,166",199,305.4
Chlamydia,Somerset County,NJ,34035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"330,585",630,190.6
Chlamydia,Sussex County,NJ,34037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"145,992",178,121.9
Chlamydia,Union County,NJ,34039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"548,256","2,013",367.2
Chlamydia,Warren County,NJ,34041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"107,379",193,179.7
Chlamydia,Bernalillo County,NM,35001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"674,221","4,074",604.3
Chlamydia,Catron County,NM,35003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,607",2,55.4
Chlamydia,Chaves County,NM,35005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,823",369,560.6
Chlamydia,Cibola County,NM,35006,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,335",110,402.4
Chlamydia,Colfax County,NM,35007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,094",43,328.4
Chlamydia,Curry County,NM,35009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,598",318,628.5
Chlamydia,De Baca County,NM,35011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,907",2,104.9
Chlamydia,Doña Ana County,NM,35013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"213,460","1,421",665.7
Chlamydia,Eddy County,NM,35015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,471",253,456.1
Chlamydia,Grant County,NM,35017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,328",151,514.9
Chlamydia,Guadalupe County,NM,35019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,551",26,571.3
Chlamydia,Harding County,NM,35021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,693,2,288.6
Chlamydia,Hidalgo County,NM,35023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,654",16,343.8
Chlamydia,Lea County,NM,35025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,062",414,608.3
Chlamydia,Lincoln County,NM,35027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,105",39,194.0
Chlamydia,Los Alamos County,NM,35028,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,798",19,106.8
Chlamydia,Luna County,NM,35029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,659",162,657.0
Chlamydia,Mckinley County,NM,35031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,308",669,912.6
Chlamydia,Mora County,NM,35033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,704",19,403.9
Chlamydia,Otero County,NM,35035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,616",292,445.0
Chlamydia,Quay County,NM,35037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,662",41,473.3
Chlamydia,Rio Arriba County,NM,35039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,072",239,596.4
Chlamydia,Roosevelt County,NM,35041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"19,955",139,696.6
Chlamydia,Sandoval County,NM,35043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,575",489,358.0
Chlamydia,San Juan County,NM,35045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"126,503",779,615.8
Chlamydia,San Miguel County,NM,35047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,541",147,515.0
Chlamydia,Santa Fe County,NM,35049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"147,423",620,420.6
Chlamydia,Sierra County,NM,35051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,572",40,345.7
Chlamydia,Socorro County,NM,35053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,584",103,585.8
Chlamydia,Taos County,NM,35055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,035",154,466.2
Chlamydia,Torrance County,NM,35057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,717",46,292.7
Chlamydia,Union County,NM,35059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,370",6,137.3
Chlamydia,Valencia County,NM,35061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,284",354,464.1
Chlamydia,Albany County,NY,36001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"306,945","1,580",514.8
Chlamydia,Allegany County,NY,36003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,109",107,222.4
Chlamydia,Bronx County,NY,36005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,418,733","16,168","1,139.6"
Chlamydia,Broome County,NY,36007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"197,534",719,364.0
Chlamydia,Cattaraugus County,NY,36009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"78,892",200,253.5
Chlamydia,Cayuga County,NY,36011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,477",241,303.2
Chlamydia,Chautauqua County,NY,36013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"133,080",504,378.7
Chlamydia,Chemung County,NY,36015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"88,506",305,344.6
Chlamydia,Chenango County,NY,36017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,503",135,272.7
Chlamydia,Clinton County,NY,36019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,591",328,402.0
Chlamydia,Columbia County,NY,36021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,243",119,191.2
Chlamydia,Cortland County,NY,36023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,976",183,373.7
Chlamydia,Delaware County,NY,36025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,722",95,203.3
Chlamydia,Dutchess County,NY,36027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"296,916",831,279.9
Chlamydia,Erie County,NY,36029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"919,866","5,004",544.0
Chlamydia,Essex County,NY,36031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,762",59,152.2
Chlamydia,Franklin County,NY,36033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,688",93,179.9
Chlamydia,Fulton County,NY,36035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"54,586",184,337.1
Chlamydia,Genesee County,NY,36037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,454",151,254.0
Chlamydia,Greene County,NY,36039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"48,455",156,321.9
Chlamydia,Hamilton County,NY,36041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,773",9,188.6
Chlamydia,Herkimer County,NY,36043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,181",152,236.8
Chlamydia,Jefferson County,NY,36045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"119,504",569,476.1
Chlamydia,Kings County,NY,36047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,592,149","17,785",686.1
Chlamydia,Lewis County,NY,36049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,149",43,158.4
Chlamydia,Livingston County,NY,36051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,705",113,174.6
Chlamydia,Madison County,NY,36053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"72,382",160,221.0
Chlamydia,Monroe County,NY,36055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"749,606","4,140",552.3
Chlamydia,Montgomery County,NY,36057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"49,897",143,286.6
Chlamydia,Nassau County,NY,36059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,352,146","3,477",257.1
Chlamydia,New York County,NY,36061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,626,159","12,551",771.8
Chlamydia,Niagara County,NY,36063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"214,249",837,390.7
Chlamydia,Oneida County,NY,36065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"233,585",791,338.6
Chlamydia,Onondaga County,NY,36067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"468,387","2,671",570.3
Chlamydia,Ontario County,NY,36069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,103",303,277.7
Chlamydia,Orange County,NY,36071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"375,592","1,176",313.1
Chlamydia,Orleans County,NY,36073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,235",164,388.3
Chlamydia,Oswego County,NY,36075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"121,165",466,384.6
Chlamydia,Otsego County,NY,36077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"61,683",265,429.6
Chlamydia,Putnam County,NY,36079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"99,645",147,147.5
Chlamydia,Queens County,NY,36081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,296,175","12,063",525.4
Chlamydia,Rensselaer County,NY,36083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"159,918",623,389.6
Chlamydia,Richmond County,NY,36085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"472,621","1,399",296.0
Chlamydia,Rockland County,NY,36087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"320,903",741,230.9
Chlamydia,St. Lawrence County,NY,36089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"111,963",331,295.6
Chlamydia,Saratoga County,NY,36091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"223,865",485,216.6
Chlamydia,Schenectady County,NY,36093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"155,333",778,500.9
Chlamydia,Schoharie County,NY,36095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,844",93,292.0
Chlamydia,Schuyler County,NY,36097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"18,460",49,265.4
Chlamydia,Seneca County,NY,36099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,409",127,358.7
Chlamydia,Steuben County,NY,36101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"98,650",242,245.3
Chlamydia,Suffolk County,NY,36103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,499,738","3,557",237.2
Chlamydia,Sullivan County,NY,36105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,665",259,337.8
Chlamydia,Tioga County,NY,36107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"50,243",115,228.9
Chlamydia,Tompkins County,NY,36109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"103,617",357,344.5
Chlamydia,Ulster County,NY,36111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"180,998",488,269.6
Chlamydia,Warren County,NY,36113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"65,337",184,281.6
Chlamydia,Washington County,NY,36115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"63,093",139,220.3
Chlamydia,Wayne County,NY,36117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"92,473",244,263.9
Chlamydia,Westchester County,NY,36119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"968,802","3,280",338.6
Chlamydia,Wyoming County,NY,36121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,531",82,197.4
Chlamydia,Yates County,NY,36123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"25,156",51,202.7
Chlamydia,Alamance County,NC,37001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,378",628,406.8
Chlamydia,Alexander County,NC,37003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,930",71,192.3
Chlamydia,Alleghany County,NC,37005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,939",14,128.0
Chlamydia,Anson County,NC,37007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"26,161",167,638.4
Chlamydia,Ashe County,NC,37009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,151",20,73.7
Chlamydia,Avery County,NC,37011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,713",7,39.5
Chlamydia,Beaufort County,NC,37013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"47,464",212,446.7
Chlamydia,Bertie County,NC,37015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,344",105,516.1
Chlamydia,Bladen County,NC,37017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"34,843",172,493.6
Chlamydia,Brunswick County,NC,37019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"115,301",245,212.5
Chlamydia,Buncombe County,NC,37021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"247,912",771,311.0
Chlamydia,Burke County,NC,37023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"89,842",184,204.8
Chlamydia,Cabarrus County,NC,37025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"187,226",762,407.0
Chlamydia,Caldwell County,NC,37027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"81,990",172,209.8
Chlamydia,Camden County,NC,37029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,187",23,225.8
Chlamydia,Carteret County,NC,37031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"68,434",171,249.9
Chlamydia,Caswell County,NC,37033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,190",65,280.3
Chlamydia,Catawba County,NC,37035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"154,810",505,326.2
Chlamydia,Chatham County,NC,37037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,817",163,243.9
Chlamydia,Cherokee County,NC,37039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,218",33,121.2
Chlamydia,Chowan County,NC,37041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,726",84,570.4
Chlamydia,Clay County,NC,37043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,584",17,160.6
Chlamydia,Cleveland County,NC,37045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"97,047",418,430.7
Chlamydia,Columbus County,NC,37047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"57,246",206,359.9
Chlamydia,Craven County,NC,37049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"104,489",589,563.7
Chlamydia,Cumberland County,NC,37051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"325,871","3,079",944.9
Chlamydia,Currituck County,NC,37053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,396",72,295.1
Chlamydia,Dare County,NC,37055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"35,019",90,257.0
Chlamydia,Davidson County,NC,37057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"163,420",451,276.0
Chlamydia,Davie County,NC,37059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,554",114,274.3
Chlamydia,Duplin County,NC,37061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,084",215,357.8
Chlamydia,Durham County,NC,37063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"288,133","2,065",716.7
Chlamydia,Edgecombe County,NC,37065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,574",547,984.3
Chlamydia,Forsyth County,NC,37067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"361,220","2,288",633.4
Chlamydia,Franklin County,NC,37069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"62,260",250,401.5
Chlamydia,Gaston County,NC,37071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"209,420","1,050",501.4
Chlamydia,Gates County,NC,37073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,650",34,291.8
Chlamydia,Graham County,NC,37075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,736",17,194.6
Chlamydia,Granville County,NC,37077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"58,275",314,538.8
Chlamydia,Greene County,NC,37079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,232",90,423.9
Chlamydia,Guilford County,NC,37081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"506,610","3,401",671.3
Chlamydia,Halifax County,NC,37083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,453",392,733.4
Chlamydia,Harnett County,NC,37085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,987",451,360.8
Chlamydia,Haywood County,NC,37087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"59,183",100,169.0
Chlamydia,Henderson County,NC,37089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"109,540",247,225.5
Chlamydia,Hertford County,NC,37091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"24,431",169,691.7
Chlamydia,Hoke County,NC,37093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"51,322",283,551.4
Chlamydia,Hyde County,NC,37095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,721",7,122.4
Chlamydia,Iredell County,NC,37097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"164,517",459,279.0
Chlamydia,Jackson County,NC,37099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"40,919",112,273.7
Chlamydia,Johnston County,NC,37101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"177,967",493,277.0
Chlamydia,Jones County,NC,37103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"10,215",29,283.9
Chlamydia,Lee County,NC,37105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,266",249,413.2
Chlamydia,Lenoir County,NC,37107,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"58,914",369,626.3
Chlamydia,Lincoln County,NC,37109,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"79,740",196,245.8
Chlamydia,Mcdowell County,NC,37111,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,961",101,224.6
Chlamydia,Macon County,NC,37113,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"33,857",83,245.1
Chlamydia,Madison County,NC,37115,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,022",33,157.0
Chlamydia,Martin County,NC,37117,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"23,699",100,422.0
Chlamydia,Mecklenburg County,NC,37119,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"990,977","6,313",637.0
Chlamydia,Mitchell County,NC,37121,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,328",13,84.8
Chlamydia,Montgomery County,NC,37123,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"27,571",107,388.1
Chlamydia,Moore County,NC,37125,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"91,587",270,294.8
Chlamydia,Nash County,NC,37127,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"95,093",584,614.1
Chlamydia,New Hanover County,NC,37129,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"213,267",908,425.8
Chlamydia,Northampton County,NC,37131,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,839",135,647.8
Chlamydia,Onslow County,NC,37133,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"185,220","1,191",643.0
Chlamydia,Orange County,NC,37135,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"140,352",472,336.3
Chlamydia,Pamlico County,NC,37137,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,953",41,316.5
Chlamydia,Pasquotank County,NC,37139,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,981",206,515.2
Chlamydia,Pender County,NC,37141,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"55,334",147,265.7
Chlamydia,Perquimans County,NC,37143,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"13,601",43,316.2
Chlamydia,Person County,NC,37145,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,276",151,384.5
Chlamydia,Pitt County,NC,37147,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"174,263","1,535",880.9
Chlamydia,Polk County,NC,37149,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,411",28,137.2
Chlamydia,Randolph County,NC,37151,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"142,577",442,310.0
Chlamydia,Richmond County,NC,37153,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,405",325,700.4
Chlamydia,Robeson County,NC,37155,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"134,841",923,684.5
Chlamydia,Rockingham County,NC,37157,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"91,878",260,283.0
Chlamydia,Rowan County,NC,37159,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"138,323",670,484.4
Chlamydia,Rutherford County,NC,37161,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"66,956",160,239.0
Chlamydia,Sampson County,NC,37163,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,150",247,385.0
Chlamydia,Scotland County,NC,37165,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,025",288,799.4
Chlamydia,Stanly County,NC,37167,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"60,635",166,273.8
Chlamydia,Stokes County,NC,37169,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"46,588",107,229.7
Chlamydia,Surry County,NC,37171,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"73,050",143,195.8
Chlamydia,Swain County,NC,37173,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,058",59,419.7
Chlamydia,Transylvania County,NC,37175,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"32,903",92,279.6
Chlamydia,Tyrrell County,NC,37177,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,109",18,438.1
Chlamydia,Union County,NC,37179,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"212,756",574,269.8
Chlamydia,Vance County,NC,37181,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,808",579,"1,292.2"
Chlamydia,Wake County,NC,37183,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"974,289","4,383",449.9
Chlamydia,Warren County,NC,37185,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"20,575",127,617.3
Chlamydia,Washington County,NC,37187,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"12,722",59,463.8
Chlamydia,Watauga County,NC,37189,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,372",120,229.1
Chlamydia,Wayne County,NC,37191,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"124,583",739,593.2
Chlamydia,Wilkes County,NC,37193,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,023",138,199.9
